id,name,location,temperature,vibration,oil_level,last_updated,status
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,64.3,65.3,64,2025-01-24T04:52:40.056241,warning
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,78.7,65.8,77,2025-01-24T16:11:40.056241,warning
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,72.1,69.2,61,2025-01-24T06:37:40.056241,warning
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,65.6,22.4,70,2025-01-23T23:16:40.056241,normal
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,58.6,98.7,71,2025-01-24T04:50:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,56.5,27.7,63,2025-01-24T17:52:40.056241,warning
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,61.8,38.8,44,2025-01-23T23:29:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,66.7,76.1,48,2025-01-24T10:30:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,78.5,62.3,77,2025-01-24T00:04:40.056241,warning
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,88.6,31.1,61,2025-01-24T00:38:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,75.0,82.1,66,2025-01-24T03:09:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,94.0,75.8,82,2025-01-23T20:45:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,87.8,82.9,99,2025-01-24T11:01:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,57.0,39.0,54,2025-01-24T17:41:40.056241,warning
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,88.9,24.6,78,2025-01-24T11:39:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,71.9,82.6,74,2025-01-24T03:47:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,91.9,80.8,49,2025-01-24T13:18:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,70.4,50.0,61,2025-01-24T17:16:40.056241,warning
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,78.4,48.4,66,2025-01-24T03:34:40.056241,warning
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,56.8,2.5,84,2025-01-24T10:45:40.056241,normal
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,88.1,88.6,61,2025-01-23T21:32:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,83.6,43.3,45,2025-01-24T02:01:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,57.0,5.8,49,2025-01-23T21:25:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,78.6,84.3,98,2025-01-23T05:25:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,71.5,35.4,53,2025-01-23T11:01:40.056241,warning
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,93.6,64.4,100,2025-01-23T13:11:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,90.8,88.7,75,2025-01-23T09:36:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,59.1,14.6,64,2025-01-23T15:34:40.056241,warning
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,88.4,12.0,89,2025-01-23T06:01:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,68.0,94.8,98,2025-01-23T12:21:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,73.5,31.0,84,2025-01-23T18:36:40.056241,normal
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,73.2,96.3,45,2025-01-23T07:22:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,50.1,31.4,79,2025-01-23T00:32:40.056241,normal
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,53.8,99.8,78,2025-01-23T08:13:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,73.7,78.6,62,2025-01-23T15:48:40.056241,warning
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,64.9,64.8,41,2025-01-23T13:33:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,93.5,12.1,64,2025-01-22T21:07:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,63.6,97.3,47,2025-01-23T02:18:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,91.8,8.4,76,2025-01-22T21:41:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,55.4,29.3,75,2025-01-23T03:23:40.056241,normal
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,71.6,5.4,60,2025-01-22T21:08:40.056241,warning
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,51.7,65.3,87,2025-01-23T06:57:40.056241,warning
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,91.8,32.4,72,2025-01-23T14:06:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,70.5,97.3,67,2025-01-23T19:16:40.056241,critical
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,55.3,36.0,84,2025-01-23T03:37:40.056241,normal
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,50.0,55.0,68,2025-01-23T06:42:40.056241,warning
0fd49c60-7fb6-4a8d-b1a0-36c2f3871533,CNC Machine #1640,Maintenance Bay C,56.6,86.0,57,2025-01-23T14:33:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,67.2,77.2,50,2025-01-29T18:44:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,74.3,63.4,45,2025-01-28T22:00:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,92.2,20.6,88,2025-01-29T05:00:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,91.4,49.7,72,2025-01-29T13:02:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,60.5,39.6,44,2025-01-29T06:34:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,84.8,50.3,62,2025-01-29T15:18:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,71.5,66.4,81,2025-01-29T16:47:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,52.4,97.8,72,2025-01-29T08:27:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,66.5,21.1,88,2025-01-29T00:35:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,62.6,31.0,59,2025-01-29T07:45:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,92.7,45.4,93,2025-01-29T19:34:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,93.1,27.6,71,2025-01-29T12:13:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,61.3,43.6,40,2025-01-28T22:37:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,81.4,68.0,100,2025-01-28T20:56:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,89.9,72.2,57,2025-01-29T11:29:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,63.1,89.5,67,2025-01-29T10:50:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,92.9,99.7,70,2025-01-29T19:03:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,88.1,32.5,55,2025-01-29T01:53:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,54.6,73.8,98,2025-01-29T06:15:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,93.6,74.9,71,2025-01-29T03:05:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,87.2,29.5,92,2025-01-29T11:11:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,65.6,30.8,71,2025-01-29T04:27:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,72.4,59.2,77,2025-01-29T12:25:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,81.0,49.9,85,2025-01-29T05:22:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,92.5,87.9,42,2025-01-28T18:15:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,56.4,49.1,71,2025-01-28T05:23:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,82.5,36.1,78,2025-01-28T11:01:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,73.1,70.3,98,2025-01-28T03:35:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,67.0,24.5,48,2025-01-28T06:38:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,87.0,10.9,87,2025-01-28T03:59:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,57.5,61.1,92,2025-01-27T20:27:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,85.4,72.9,89,2025-01-28T14:32:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,66.5,22.9,91,2025-01-27T23:04:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,80.1,29.5,98,2025-01-28T05:45:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,52.9,90.6,67,2025-01-28T13:54:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,60.9,49.4,72,2025-01-27T21:38:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,92.6,29.3,72,2025-01-27T21:06:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,93.1,0.4,75,2025-01-28T15:31:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,53.4,10.5,75,2025-01-27T22:49:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,92.5,82.2,98,2025-01-28T18:29:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,71.8,27.7,88,2025-01-28T05:20:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,53.2,94.8,53,2025-01-28T14:18:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,59.4,36.5,91,2025-01-28T00:24:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,83.6,49.5,49,2025-01-28T02:51:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,79.3,59.9,80,2025-01-28T13:20:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,60.2,1.0,83,2025-01-28T08:25:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,61.8,98.5,58,2025-01-28T17:12:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,55.3,91.9,66,2025-01-28T08:48:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,88.7,16.6,74,2025-01-26T21:24:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,91.0,68.9,86,2025-01-27T04:46:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,52.9,17.2,93,2025-01-26T21:23:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,76.1,13.3,69,2025-01-27T01:35:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,74.1,94.2,90,2025-01-27T06:04:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,57.0,9.6,64,2025-01-27T05:08:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,75.1,79.4,82,2025-01-27T19:45:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,58.5,7.3,52,2025-01-27T13:05:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,52.1,40.0,70,2025-01-27T15:33:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,81.6,96.3,90,2025-01-27T18:26:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,76.8,55.9,61,2025-01-27T04:38:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,94.5,62.6,74,2025-01-27T07:14:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,73.8,14.8,52,2025-01-27T07:07:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,54.4,58.4,54,2025-01-27T08:23:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,91.7,97.4,52,2025-01-27T15:39:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,71.6,74.7,98,2025-01-27T00:44:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,76.5,82.2,74,2025-01-26T21:55:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,74.6,25.1,42,2025-01-27T12:09:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,87.9,2.9,76,2025-01-27T14:27:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,93.2,8.9,72,2025-01-26T23:15:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,91.6,28.9,43,2025-01-27T00:17:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,60.1,99.9,95,2025-01-27T16:08:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,62.2,16.0,53,2025-01-27T09:52:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,75.4,9.2,57,2025-01-27T03:46:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,53.1,90.7,52,2025-01-25T22:24:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,80.2,5.1,66,2025-01-26T09:33:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,56.3,98.0,79,2025-01-26T15:31:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,78.3,18.0,59,2025-01-26T07:06:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,90.7,84.3,61,2025-01-26T13:36:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,64.2,30.5,64,2025-01-26T17:32:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,53.6,64.3,100,2025-01-26T09:39:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,89.3,23.2,98,2025-01-26T06:03:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,68.5,65.5,41,2025-01-26T08:20:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,52.0,23.9,72,2025-01-26T15:46:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,66.4,54.2,42,2025-01-26T05:08:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,92.0,53.1,84,2025-01-26T01:54:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,85.7,34.2,91,2025-01-26T18:14:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,90.6,81.8,69,2025-01-26T12:05:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,52.9,71.9,46,2025-01-26T11:29:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,76.7,7.8,52,2025-01-26T12:09:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,90.2,93.1,93,2025-01-26T01:49:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,90.2,3.9,59,2025-01-26T04:25:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,69.4,60.4,65,2025-01-26T17:32:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,68.0,27.5,80,2025-01-26T15:04:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,71.3,25.8,92,2025-01-26T18:09:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,60.9,28.0,76,2025-01-26T08:37:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,59.0,76.0,88,2025-01-26T00:39:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,60.4,19.0,47,2025-01-25T20:55:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,90.3,77.4,58,2025-01-25T00:22:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,62.8,62.1,67,2025-01-25T12:49:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,85.2,54.0,58,2025-01-25T17:53:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,79.6,14.5,81,2025-01-25T14:38:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,84.8,98.9,61,2025-01-25T01:56:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,64.5,12.0,59,2025-01-25T06:55:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,54.7,11.7,53,2025-01-25T15:48:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,72.0,61.0,55,2025-01-25T15:55:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,94.8,8.2,72,2025-01-25T03:53:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,54.2,40.7,70,2025-01-25T00:27:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,59.7,35.0,100,2025-01-25T17:40:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,52.1,32.3,56,2025-01-25T18:02:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,52.9,2.0,58,2025-01-24T23:50:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,59.3,6.6,48,2025-01-25T19:19:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,78.5,41.8,97,2025-01-25T04:01:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,82.3,17.9,50,2025-01-25T04:22:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,76.9,61.8,60,2025-01-25T03:48:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,88.1,7.7,77,2025-01-25T15:21:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,90.7,82.0,61,2025-01-25T00:45:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,57.2,11.7,60,2025-01-25T03:47:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,53.6,81.2,52,2025-01-24T22:09:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,72.5,69.1,47,2025-01-24T21:47:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,85.8,59.5,66,2025-01-25T02:34:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,66.3,34.7,90,2025-01-25T00:39:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,57.5,26.9,49,2025-01-24T18:45:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,82.6,36.0,64,2025-01-24T18:19:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,83.8,2.9,85,2025-01-24T16:13:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,57.9,71.9,81,2025-01-24T11:43:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,88.5,28.9,51,2025-01-24T18:51:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,52.8,81.3,72,2025-01-23T21:49:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,67.1,27.7,84,2025-01-24T05:28:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,63.7,70.6,46,2025-01-24T05:52:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,75.9,13.8,42,2025-01-24T11:46:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,91.1,72.9,72,2025-01-24T17:34:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,60.8,39.8,74,2025-01-24T12:05:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,65.8,76.3,40,2025-01-24T16:02:40.056241,critical
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,65.2,59.2,89,2025-01-24T02:50:40.056241,normal
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,53.2,47.4,61,2025-01-24T17:26:40.056241,warning
6f09e7c5-09cc-4fc5-8eb6-36567765bed4,Pump System #9385,Maintenance Bay C,91.8,57.9,90,2025-01-24T07:31:40.056241,critical
